Title,Author,Main Genre,Sub Genre,Price,Rating
The Midnight Man: A gripping new crime series (A Slayton Thriller Book 1),Caroline Mitchell,"Biographies, Diaries & True Accounts",True Accounts,₹260.76,4.3
One Small Mistake: An addictive and heart racing new thriller,Dandy Smith,"Biographies, Diaries & True Accounts",True Accounts,₹260.76,4.3
"Memory: How to Develop, Train and Use It | Original Edition | Premium Paperback",William Walker Atkinson,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹122.00,4.2
Why I Killed Gandhi?,Nathuram Godse,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹159.00,4.1
Why I Killed Gandhi?,Nathuram Godse,"Biographies, Diaries & True Accounts",True Accounts,₹159.00,4.1
Introducing Buddha: A Graphic Guide (Graphic Guides),Borin Van Loon,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹249.85,3.9
The Thoughtful Investor,Basant Maheshwari,"Biographies, Diaries & True Accounts",True Accounts,₹440.00,3.9
Borsi Bhar Aanch,Yatish Kumar,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹350.00,0.0
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,Business & Economics,Industries,₹335.00,5.0
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,Business & Economics,Industries,₹355.30,5.0
Breakout Trading Made Easy: Maximize Your Profits with Simple Price Action Strategies,Sunil Gurjar,Business & Economics,Analysis & Strategy,₹299.00,4.8
Breakout Trading Made Easy: Maximize Your Profits with Simple Price Action Strategies,Sunil Gurjar,Business & Economics,Economics,₹299.00,4.8
"Adapt: To Thrive, not just Survive",Harit Nagpal,Business & Economics,Industries,₹399.00,4.8
Unreasonable Hospitality: The Remarkable Power of Giving People More Than They Expect,Will Guidara,Business & Economics,Industries,₹449.00,4.8
The Final Farewell: Understanding the Last Rites and Rituals of India's Major Faiths,Minakshi Dewan,Business & Economics,Industries,₹324.00,4.8
How To Win Friends And Influence People (Dale Carnegie Books),Dale Carnegie,Business & Economics,Analysis & Strategy,₹143.00,4.7
What I Learned About Investing from Darw,Pulak Prasad,Business & Economics,Economics,₹544.00,4.7
Material World: A Substantial Story of Our Past and Future,Ed Conway,Business & Economics,Economics,₹676.00,4.7
Chip War,Chris Miller,Business & Economics,Industries,₹575.00,4.7
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",Martin Kleppmann,Business & Economics,Industries,"₹1,675.00",4.7
HOTEL ADVENTURES WITH THE STARS!,L. Aruna Dhir,Business & Economics,Industries,₹210.00,4.7
(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide & Practice Tests Bundle,Mike Chapple,Business & Economics,Industries,"₹5,210.00",4.7
The Psychology of Money,Morgan Housel,Business & Economics,Analysis & Strategy,₹275.00,4.6
"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",Morgan Housel,Business & Economics,Analysis & Strategy,₹668.00,4.6
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,Business & Economics,Analysis & Strategy,₹291.00,4.6
The Psychology of Money – Deluxe Edition,Morgan Housel,Business & Economics,Analysis & Strategy,₹399.00,4.6
The Laws of Human Nature (Export TPB),Robert Greene,Business & Economics,Analysis & Strategy,₹536.00,4.6
"Let's Talk Mutual Funds : A Systematic, Smart Way to Make Them Work for You",Monika Halan,Business & Economics,Analysis & Strategy,₹270.00,4.6
"Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life [Paperback] Johnson, Dr Spencer",Dr Spencer Johnson,Business & Economics,Analysis & Strategy,₹150.00,4.6
Shoe Dog,Phil Knight,Business & Economics,Analysis & Strategy,₹321.00,4.6
Influence : The Psychology of Persuasion (New and Expanded),PhD Robert B. Cialdini,Business & Economics,Analysis & Strategy,₹499.00,4.6
The Psychology of Money,Morgan Housel,Business & Economics,Analysis & Strategy,₹174.80,4.6
Never Split the Difference : Negotiating as if Your Life Depended on It,Chris Voss,Business & Economics,Analysis & Strategy,₹325.00,4.6
"Let's Talk Money: You've Worked Hard for It, Now Make It Work for You",Monika Halan,Business & Economics,Economics,₹289.00,4.6
"Blue Ocean Strategy, Expanded Edition",W. Chan Kim,Business & Economics,Economics,₹260.00,4.6
The Joys Of Compounding: The Passionate Pursuit of Lifelong Learning,Gautam Baid,Business & Economics,Economics,₹399.00,4.6
Shoe Dog,Phil Knight,Business & Economics,Industries,₹321.00,4.6
The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime,MJ DeMarco,Business & Economics,Industries,₹283.00,4.6
HOOKED,Nir Eyal,Business & Economics,Industries,₹453.00,4.6
Invisible Women : the Sunday Times number one bestseller exposing the gender bias women face every day,Caroline Criado Perez,Business & Economics,Industries,₹401.00,4.6
The World for Sale,Jack Farchy,Business & Economics,Industries,₹401.00,4.6
"The Great Indian Cricket Circus: Amazing Facts, Stats and Everything in Between",Joy Bhattacharjya,Business & Economics,Industries,₹406.25,4.6
METABOLICAL,Dr Robert Lustig,Business & Economics,Industries,₹500.00,4.6
"Blue Ocean Strategy, Expanded Edition",Renee A. Mauborgne,Business & Economics,Industries,₹958.00,4.6
Hooked: How to Build Habit-Forming Products,Nir Eyal,Business & Economics,Industries,₹309.30,4.6
"Everybody Loves a Good Drought: Stories from India’s Poorest Districts (20th Anniversary Edition) [Paperback] Sainath, P.",Sainath P.,Business & Economics,Industries,₹324.00,4.6
"The Phoenix Project: A Novel about It, Devops, and Helping Your Business Win",Gene Kim,Business & Economics,Industries,"₹1,589.64",4.6
The 7 Habits of Highly Effective People: Infographics Edition: Powerful Lessons in Personal Change,Stephen R. Covey,Business & Economics,Analysis & Strategy,₹136.78,4.5
Rich Dad Poor Dad: 25th Anniversary Edit,Robert T. Kiyosaki,Business & Economics,Analysis & Strategy,₹399.00,4.5
The 5 AM Club,Robin Sharma,Business & Economics,Analysis & Strategy,₹240.00,4.5
"Thinking, Fast & Slow (L)",Daniel Kahneman,Business & Economics,Analysis & Strategy,₹464.00,4.5
Zero to One (L),Peter Thiel,Business & Economics,Analysis & Strategy,₹385.00,4.5
The Richest Man In Babylon - Fingerprint!,George S. Clason,Business & Economics,Analysis & Strategy,₹99.00,4.5
The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,Business & Economics,Analysis & Strategy,₹581.00,4.5
"Deep Work: Rules for Focused Success in a Distracted World [Paperback] Newport, Cal",Cal Newport,Business & Economics,Analysis & Strategy,₹271.00,4.5
Feel-Good Productivity: How to Do More of What Matters to You,Ali Abdaal,Business & Economics,Analysis & Strategy,₹957.00,4.5
"Thinking, Fast and Slow",Daniel Kahneman,Business & Economics,Analysis & Strategy,₹957.00,4.5
Make You Bed,William H. McRaven,Business & Economics,Analysis & Strategy,₹209.00,4.5
HOW TO WIN FRIENDS AND INFLUENCE PEOPLE,Dale Carnegie,Business & Economics,Analysis & Strategy,₹88.00,4.5
The Intelligent Investor Rev Ed.,Benjamin Graham,Business & Economics,Analysis & Strategy,"₹2,194.00",4.5
THE RICHEST MAN IN BABYLON (PB),George S. Clason,Business & Economics,Analysis & Strategy,₹99.00,4.5
Feel-Good Productivity : How to Do More of What Matters to You,Ali Abdaal,Business & Economics,Analysis & Strategy,₹463.00,4.5
"The Intelligent Investor, Rev. Ed: The Definitive Book on Value Investing",Benjamin Graham,Business & Economics,Analysis & Strategy,₹283.10,4.5
Coffee Can Investing: The Low-Risk Road,"Rakshit; Uni Mukherjea, Saurabh; Ranjan",Business & Economics,Analysis & Strategy,₹331.00,4.5
Master Your Emotions: A Practical Guide to Overcome Negativity and Better Manage Your Feelings (Mastery Series Book 1),thibaut  meurisse,Business & Economics,Analysis & Strategy,₹99.00,4.5
7 Habits of Highly Effective People,STEPHEN R COVEY,Business & Economics,Analysis & Strategy,₹369.00,4.5
"THE ART OF THINKING CLEARLY: BETTER THINKING, BETTER DECISIONS [Hardcover] Dobelli, Rolf",ROLF DOBELLI,Business & Economics,Analysis & Strategy,₹348.16,4.5
MINDSET: HOW YOU CAN FULFILL YOUR POTENTIAL,Carol Dweck,Business & Economics,Analysis & Strategy,₹245.00,4.5
Start With Why,SINEK SIMON,Business & Economics,Analysis & Strategy,₹399.00,4.5
The Power of Your Subconscious Mind,Joseph Murphy,Business & Economics,Economics,₹99.00,4.5
World’s Greatest Books For Personal Growth & Wealth (Set of 4 Books) : Perfect Motivational Gift Set,Dale Carnegie,Business & Economics,Economics,₹339.00,4.5
Zero to One (L),Peter Thiel,Business & Economics,Economics,₹385.00,4.5
The Richest Man In Babylon - Fingerprint!,George S. Clason,Business & Economics,Economics,₹99.00,4.5
The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,Business & Economics,Economics,₹581.00,4.5
Think and Grow Rich: THE 21st CENTURY EDITION,Napoleon Hill,Business & Economics,Economics,₹99.00,4.5
"Trading Chart Pattern book | It includes Candlestick Patterns, Breakout Patterns, Entry Exit Points, Indicators, Trading Volume, Risk Management and many more | Trading Book from Basic to advance | Award Winning Book | Each Pattern explained in Detail",Hivex Publication,Business & Economics,Economics,₹169.00,4.5
Breaking the Mould : Reimagining India's Economic Future,Raghuram Rajan,Business & Economics,Economics,₹579.00,4.5
THE RICHEST MAN IN BABYLON (PB),George S. Clason,Business & Economics,Economics,₹99.00,4.5
Coffee Can Investing: The Low-Risk Road,"Rakshit; Uni Mukherjea, Saurabh; Ranjan",Business & Economics,Economics,₹331.00,4.5
Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,Business & Economics,Economics,₹390.00,4.5
Babylon Ka Sabse Ameer Aadami (The Richest Man in Babylon in Hindi),George S. Clason,Business & Economics,Economics,₹109.00,4.5
Breaking the Mould: Reimagining India's Economic Future,Raghuram Rajan,Business & Economics,Economics,₹879.00,4.5
The Power of Your Subconscious Mind,Joseph Murphy,Business & Economics,Economics,₹103.95,4.5
The Wealth of Nations,Adam Smith,Business & Economics,Economics,₹449.00,4.5
Goshta Paishapanyachi - Master Your Finances: A Comprehensive Guide to Financial Literacy and Smart Money Management,Prafulla Wankhede,Business & Economics,Economics,₹232.00,4.5
The Psychology of Money (Gujarati),Morgan Housel,Business & Economics,Economics,₹198.00,4.5
Romancing The Balance Sheet-Second Edition,Dr Anil Lamba,Business & Economics,Economics,₹665.00,4.5
The Arthashastra (Penguin Classics),Kautilya,Business & Economics,Economics,₹471.00,4.5
Grit (L),Angela Duckworth,Business & Economics,Industries,₹399.00,4.5
"The Lean Startup: How Constant Innovation Creates Radically Successful Businesses [Paperback] Ries, Eric",RIES ERIC,Business & Economics,Industries,₹582.98,4.5
Measure What Matters,John Doerr,Business & Economics,Industries,₹600.69,4.5
Elon Musk,Ashlee Vance,Business & Economics,Industries,₹820.00,4.5
Elon Musk (B),Ashlee Vance,Business & Economics,Industries,₹395.00,4.5
The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,Business & Economics,Industries,₹404.00,4.5
The Lean Startup: The Million Copy Bestseller Driving Entrepreneurs to Success,Eric Ries,Business & Economics,Industries,₹185.25,4.5
"Working Backwards: Insights, Stories and Secrets from Inside Amazon",Colin Bryar,Business & Economics,Industries,₹323.00,4.5
Pandeymonium : Piyush Pandey on Advertising,Piyush Pandey,Business & Economics,Industries,₹334.00,4.5
How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,Business & Economics,Analysis & Strategy,₹844.00,4.4
The Art of Laziness: Overcome Procrastination & Improve Your Productivity,Library Mindset,Business & Economics,Analysis & Strategy,₹49.00,4.4
Hyperfocus: How to Work Less to Achieve More,Chris Bailey,Business & Economics,Analysis & Strategy,₹323.00,4.4
Secrets of a Pivot Boss: Revealing Proven Methods for Profiting in the Market,Frank O Ochoa,Business & Economics,Analysis & Strategy,₹220.00,4.4
THINK AND GROW RICH (PB),Napoleon Hill,Business & Economics,Economics,₹99.00,4.4
Think And Grow Rich - Hindi,Napoleon Hill,Business & Economics,Economics,₹99.00,4.4
"Same As Ever: Timeless Lessons on Risk, Opportunity and Living a Good Life",Morgan Housel,Business & Economics,Economics,₹297.00,4.4
As a Man Thinketh,James Allen,Business & Economics,Economics,₹69.00,4.4
Indian Economy for UPSC (English)| 15th Edition|Civil Services Exam|State Administrative Exams,Ramesh Singh,Business & Economics,Economics,₹578.00,4.4
Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,₹166.00,4.4
The Communist Manifesto,Karl Marx,Business & Economics,Economics,₹98.00,4.4
The Accidental Minecraft Family: Book 38: Search & Rescue: Cupid Chaos,Pixel Ate,Children's Books,"Fairy Tales, Folk Tales & Myths",₹373.00,5.0
A History of South India for Children,Pradeep Chakravarthy,Children's Books,History,₹340.00,5.0
"Super Froggy Begins – A Fun-Filled Early Reader Story Book for Preschool, Toddlers, Kindergarten and 1st Graders: An Interactive, Easy to Read Tale for Kids (The Drawing Pencil 47)",Elisa Anderson,Children's Books,Humour,₹69.00,5.0
Busy Day: Doctor: An action play book,Dan Green,Children's Books,Money & Jobs,₹233.00,5.0
"Fisher Price Baby's Cloth Book set of 6 - Animals, Family,Toys, Fruits & Vegetables, Vehicles , World Around Us",Team Pegasus,Children's Books,Picture Books,₹510.00,5.0
Pelé (Classic Football Heroes - The No.1 football series): Collect them all!,Matt & Tom Oldfield,Children's Books,Sport,₹316.06,5.0
Wilma Rudolph: Athlete and Educator (Ferguson Career Biographies),Alice K Flanagan,Children's Books,Sport,₹478.00,5.0
The Rabbit Listened,Cori Doerrfeld,Children's Books,Animals & Pets,₹389.00,4.9
Little Blue Truck,Alice Schertle,Children's Books,"Cars, Trains & Things That Go",₹667.00,4.9
The Last Kids On Earth And The Doomsday Race - The Last Kids,Max Brallier,Children's Books,"Cars, Trains & Things That Go",₹241.00,4.9
Lift the Flap First Questions and Answers Where does my food,USBORNE,Children's Books,"Crafts, Hobbies & Practical Interests",₹631.00,4.9
King Ottokar'S Sceptre,Herge,Children's Books,Crime & Thriller,₹429.00,4.9
The Rabbit Listened,Cori Doerrfeld,Children's Books,"Family, Personal & Social Issues",₹389.00,4.9
Lift the Flap First Questions and Answers Where does my food,USBORNE,Children's Books,"Family, Personal & Social Issues",₹631.00,4.9
Harry Potter and the Prisoner of Azkaban: MinaLima Edition,J.K. Rowling,Children's Books,Fantasy,"₹2,561.74",4.9
In a New World: Book 17 (Steve the Noob in a New World (Saga 2)),Steve the Noob,Children's Books,"Fantasy, Science Fiction & Horror",₹249.00,4.9
Lift the Flap First Questions and Answers Where does my food,USBORNE,Children's Books,Geography & Cultures,₹631.00,4.9
Little Blue Truck,Alice Schertle,Children's Books,Geography & Cultures,₹667.00,4.9
The Rabbit Listened,Cori Doerrfeld,Children's Books,Growing Up & Facts of Life,₹389.00,4.9
King Ottokar'S Sceptre,Herge,Children's Books,History,₹429.00,4.9
I Love You to the Moon and Back,Little Tiger Press,Children's Books,Holidays & Celebrations,₹226.00,4.9
Curious George's 5-Minute Stories,H. A. Rey,Children's Books,Money & Jobs,₹580.00,4.9
Mr Men Little Miss Vets: The Perfect Children’s Illustrated Book for those who Love Animals!,Adam Hargreaves,Children's Books,Money & Jobs,₹350.40,4.9
King Ottokar'S Sceptre,Herge,Children's Books,Mysteries & Curiosities,₹429.00,4.9
Lift the Flap First Questions and Answers Where does my food,USBORNE,Children's Books,"Science, Nature & Technology",₹631.00,4.9
Llama Llama Red Pajama,Anna Dewdney,Children's Books,Animals & Pets,₹344.00,4.8
"The Gruffalo (The Gruffalo, 1)",Julia Donaldson,Children's Books,Animals & Pets,₹296.00,4.8
The Octonauts Explore The Great Big Ocean,Meomi,Children's Books,"Cars, Trains & Things That Go",₹376.00,4.8
Where Do Diggers Sleep at Night?,Brianna Caplan Sayres,Children's Books,"Cars, Trains & Things That Go",₹344.00,4.8
My First Shaped Board Books For Children: Transport - Ship,Wonder House Books,Children's Books,"Cars, Trains & Things That Go",₹89.00,4.8
"Hello, World! Construction Site",Jill McDonald,Children's Books,"Cars, Trains & Things That Go",₹290.07,4.8
The Little Engine That Could: 90th Anniv,Watty Piper,Children's Books,"Cars, Trains & Things That Go",₹371.00,4.8
The Octonauts And The Frown Fish,Meomi,Children's Books,"Cars, Trains & Things That Go",₹318.69,4.8
Fire Truck #1274 Finds Her Way Home,Terry Lesher,Children's Books,"Cars, Trains & Things That Go",₹238.00,4.8
Dog Man: Twenty Thousand Fleas Under the Sea: A Graphic Novel (Dog Man #11): From the Creator of Cap,Dav Pilkey,Children's Books,Comics & Graphic Novels,₹428.00,4.8
Minecraft Books: Diary of a Minecraft Zombie Book 4: Zombie Swap (An Unofficial Minecraft Book),Zack Zombie,Children's Books,Computers & Technology,₹234.00,4.8
Minecraft Books: Diary of a Minecraft Zombie Book 14: Cloudy with a Chance of Apocalypse,Zack Zombie,Children's Books,Computers & Technology,₹199.00,4.8
