Title,Author,Main Genre,Sub Genre,Price,Rating
CULTURE - A New World History,Martin Puchner,"Arts, Film & Photography",Theory & Criticism,₹464.34,4.7
How to Draw Comics for Beginners: The Ultimate Comic Drawing Guide for Kids and Adults,Cory Carrera,"Arts, Film & Photography",Theory & Criticism,₹249.00,3.8
PHOTOGRAPHY: A VERY SHORT INTRODUCITON: A Very Short Introduction (Very Short Introductions),Steve Edwards,"Arts, Film & Photography",Theory & Criticism,₹339.00,4.3
"Tuesdays With Morrie: An old man, a young man, and life's greatest lesson [Paperback] Albom, Mitch",Mitch Albom,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹197.00,4.6
Chautha Ank'Autobiography Ravindra Mahajani चौथा अंक माधवी रवींद्र महाजनी,Madhavi Ravindra Mahajani,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹163.00,5.0
Nenu (Atmakatha in Telugu),Brahmanandam,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹259.00,4.6
An Uncommon Love: The Early Life of Sudha and Narayana Murthy,Chitra Banerjee Divakaruni,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹519.00,4.5
Chautha Ank [Ravindra Mahajani] - Marathi,Madhavi Ravindra Mahajani,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹200.00,4.7
Make You Bed,William H. McRaven,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹209.00,4.5
Wise and Otherwise: A salute to Life [Paperback] Sudha Murty,Murty Sudha,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹163.00,4.6
AUTOBIOGRAPHY OF A YOGI,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹199.00,4.6
The Diary of A Young Girl,Anne Frank,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹119.00,4.5
"Kitne Ghazi Aye Kitne Ghazi Gaye: A Memoir: A True Life Account of Bravery And Sacrifice of An Army Soldier Who Served India For More Than 40 Years [Hardcover] Dhillon, Lt Gen KJS 'Tiny'",K.J.S. Dhillon,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹318.00,4.7
The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹586.00,4.6
"Same as Ever: Timeless Lessons on Risk, Opportunity and Living a Good Life",Morgan Housel,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹323.00,4.4
Autobiography of A Yogi (Hindi),Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹179.00,4.6
Zero to Billions - The Zerodha Story: An inspiring story on how a startup disrupted the Indian Stock Market (Indian Unicorns),ABHISHEK B,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹49.00,4.3
Doglapan : The Hard Truth about Life and Start-Ups,ASHNEER GROVER,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹254.00,4.3
TWELFTH FAIL,Anurag Pathak,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹137.00,4.7
World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,Wonder House Books,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹99.00,4.3
Why I Killed Gandhi?,Nathuram Godse,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹159.00,4.1
Shoe Dog,Phil Knight,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹321.00,4.6
"My Inventions, Autobiography of Nikola Tesla",Nikola Tesla,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹99.00,4.5
Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,"₹1,126.00",4.6
"MANY LIVES, MANY MASTERS [Paperback] Weiss, Brian",DR BRIAN WEISS,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹220.00,4.6
Borsi Bhar Aanch,Yatish Kumar,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹350.00,0.0
"Three Thousand Stitches: Ordinary People, Extraordinary Lives [Paperback] Murty, Sudha",Murty Sudha,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹230.00,4.6
Chanakya Neeti,Acharya Chanakya,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹225.00,4.4
"Why I am an Atheist and Other Works | Letters & Jail Diary of Bhagat Singh on Revolution, Religion & Politics",Bhagat Singh,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹96.00,4.6
Autobiography Of A Yogi (Complete Edition),Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹218.00,4.7
Autobiography of a Yogi in Hindi | Yogi Kathamrit | Ek Yogi Ki Atmakatha | Paramahansa Yogananda Hindi | Yogi Book,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹99.00,4.6
Autobiography of A Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹159.00,4.6
Jaun Elia: Ek Ajab Ghazab Shayar - Hindi,Jaun Elia,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹139.00,4.6
"Memory: How to Develop, Train and Use It | Original Edition | Premium Paperback",William Walker Atkinson,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹122.00,4.2
The Story of My Experiments With Truth,Mahatma Gandhi,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹149.00,4.5
"The Story of My Experiments With Truth: Mahatma Gandhi, An Autobiography (Hindi)",Mahatma Gandhi,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹168.00,4.4
How Prime Ministers Decide,Neerja Chowdhury,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹750.00,4.4
One Up on Wall Street: How To Use What You Already Know To Make Money in the Market,Peter Lynch,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹251.75,4.5
Jag Badalnara Baap Manus (Dr. Babasaheb Ambedkar),Jagdish Ohol,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹350.00,5.0
Autobiography of a Yogi (Tamil),Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹190.00,4.7
"Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't [Paperback] Sinek, Simon",Simon Sinek,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹406.89,4.5
Poor Charlie’s Almanack: The Essential Wit and Wisdom of Charles T. Munger,Charles T. Munger,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹836.00,4.6
You Are Born to Blossom,DR APJ ABDUL KALAM,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹199.00,4.5
Adolf Hitler (Hindi),MAHESH DUTT SHARMA,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹51.48,4.3
"Here, There and Everywhere",Murty Sudha,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹162.00,4.6
AUTOBIOGRAPHY OF A YOGI (HB),YOGANANDA,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹109.00,4.7
Introducing Buddha: A Graphic Guide (Graphic Guides),Borin Van Loon,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹249.85,3.9
The Unusual Billionaires,Saurabh Mukherjea,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹271.00,4.5
Everything I Know About Love : Now a Major BBC One Series,Dolly Alderton,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹406.25,4.4
"Common, yet Uncommon",Sudha Murty,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹268.00,4.6
Apprenticed To A Himalayan Master: A Yog: A Yogi's Autobiography,Sri M,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹334.00,4.7
Bravehearts of Bharat : Vignettes from Indian History,Vikram Sampath,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹521.00,4.7
Balidan : Stories of India's Greatest Para Special Forces Operatives,Swapnil Pandey,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,₹194.00,4.7
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Victor E. Frankl,"Biographies, Diaries & True Accounts",True Accounts,₹206.00,4.5
Wise and Otherwise: A salute to Life [Paperback] Sudha Murty,Murty Sudha,"Biographies, Diaries & True Accounts",True Accounts,₹163.00,4.6
The Diary of A Young Girl,Anne Frank,"Biographies, Diaries & True Accounts",True Accounts,₹119.00,4.5
"Kitne Ghazi Aye Kitne Ghazi Gaye: A Memoir: A True Life Account of Bravery And Sacrifice of An Army Soldier Who Served India For More Than 40 Years [Hardcover] Dhillon, Lt Gen KJS 'Tiny'",K.J.S. Dhillon,"Biographies, Diaries & True Accounts",True Accounts,₹318.00,4.7
The Thoughtful Investor,Basant Maheshwari,"Biographies, Diaries & True Accounts",True Accounts,₹440.00,3.9
TWELFTH FAIL,Anurag Pathak,"Biographies, Diaries & True Accounts",True Accounts,₹137.00,4.7
Why I Killed Gandhi?,Nathuram Godse,"Biographies, Diaries & True Accounts",True Accounts,₹159.00,4.1
"My Inventions, Autobiography of Nikola Tesla",Nikola Tesla,"Biographies, Diaries & True Accounts",True Accounts,₹99.00,4.5
"Three Thousand Stitches: Ordinary People, Extraordinary Lives [Paperback] Murty, Sudha",Murty Sudha,"Biographies, Diaries & True Accounts",True Accounts,₹230.00,4.6
Autobiography of A Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",True Accounts,₹159.00,4.6
How Prime Ministers Decide,Neerja Chowdhury,"Biographies, Diaries & True Accounts",True Accounts,₹750.00,4.4
Lokdeo Nehru : Dinkar Granthmala,Ramdhari Singh Dinkar,"Biographies, Diaries & True Accounts",True Accounts,₹250.00,4.6
Bravehearts of Bharat : Vignettes from Indian History,Vikram Sampath,"Biographies, Diaries & True Accounts",True Accounts,₹521.00,4.7
Balidan : Stories of India's Greatest Para Special Forces Operatives,Swapnil Pandey,"Biographies, Diaries & True Accounts",True Accounts,₹194.00,4.7
India’s Most Fearless : True Stories Of Modern Military Heroes | War Stories,Aroor Shiv & Singh Rahul,"Biographies, Diaries & True Accounts",True Accounts,₹201.00,4.7
"Mother I Never Knew, The",Murty Sudha,"Biographies, Diaries & True Accounts",True Accounts,₹197.00,4.5
India Unboxed: 75 Quirky Aspects That Define the Nation,Safir Anand,"Biographies, Diaries & True Accounts",True Accounts,₹275.00,4.6
Maine Gandhi Ko Kyon Mara? (Hindi Translation of Why I Killed Gandhi?),Nathuram Godse,"Biographies, Diaries & True Accounts",True Accounts,₹180.00,4.6
The Happiest Man on Earth,Eddie Jaku,"Biographies, Diaries & True Accounts",True Accounts,₹389.00,4.7
"""कितने गाजी आए कितने गाजी गए"" Kitne Ghazi Aaye, Kitne Ghazi Gaye (Hindi Version) Book In Hindi",Lt Gen. K.J.S. ‘Tiny’ Dhillon,"Biographies, Diaries & True Accounts",True Accounts,₹360.00,4.4
The Night Whispers: An absolutely unputdownable addictive thriller with a shocking twist! (A Slayton Thriller Book 2),Caroline Mitchell,"Biographies, Diaries & True Accounts",True Accounts,₹260.76,4.3
Daivathinte Charanmar - You Could Be One,JOSEPH ANNAMKUTTY JOSE,"Biographies, Diaries & True Accounts",True Accounts,₹223.00,4.6
Mossad,Michael Bar-Zohar,"Biographies, Diaries & True Accounts",True Accounts,₹180.00,4.5
Mindset - Hindi,Carol S. Dweck,"Biographies, Diaries & True Accounts",True Accounts,₹283.00,4.4
India's Most Fearless 3,Rahul Singh,"Biographies, Diaries & True Accounts",True Accounts,₹200.00,4.8
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Viktor E Frankl,"Biographies, Diaries & True Accounts",True Accounts,₹154.85,4.5
India's Most Fearless 2 : More Military Stories of Unimaginable Courage and Sacrifice | Stories of War,Shiv Aroor; Rahul Singh,"Biographies, Diaries & True Accounts",True Accounts,₹200.00,4.8
THE REAL YOGI,GANA,"Biographies, Diaries & True Accounts",True Accounts,₹499.00,4.6
Best Love Letters of All Time Pocket Classic,Various,"Biographies, Diaries & True Accounts",True Accounts,₹93.00,4.3
"Snakes, Drugs and Rock 'n' Roll: My Early Years",Romulus Whitaker,"Biographies, Diaries & True Accounts",True Accounts,₹499.00,5.0
The Day I Stopped Drinking Milk : Life Lessons From Here And There,Sudha Murty,"Biographies, Diaries & True Accounts",True Accounts,₹194.00,4.4
Good Night Stories for Rebel Girls: 100: 100 Tales Of Extraordinary Women,Elena Favilli,"Biographies, Diaries & True Accounts",True Accounts,₹680.00,4.8
The Midnight Man: A gripping new crime series (A Slayton Thriller Book 1),Caroline Mitchell,"Biographies, Diaries & True Accounts",True Accounts,₹260.76,4.3
AT THE PLEASURE OF HIS MAJESTY: I.M. Lall and the Case That Shook the Crown,Chander M. Lall,"Biographies, Diaries & True Accounts",True Accounts,₹206.00,4.9
"Savarkar: Echoes from a Forgotten Past,",Vikram Sampath,"Biographies, Diaries & True Accounts",True Accounts,₹739.00,4.8
Something Happened on the Way to Heaven: 20 Inspiring Real-Life Stories [Paperback] Sudha Murty,Murty Sudha (Ed.),"Biographies, Diaries & True Accounts",True Accounts,₹194.00,4.5
The Diary of a Young Girl (Hindi),Anne Frank,"Biographies, Diaries & True Accounts",True Accounts,₹129.00,4.4
Savarkar: Ek Bhule-Bisre Ateet Ki Goonj,Vikram Sampath,"Biographies, Diaries & True Accounts",True Accounts,₹315.00,4.7
அக்னி-ஸ்ரீ : Agni-Sri(Tamil Edition) (அக்னி-ஸ்ரீ(பாகம்-1)),Priya Jagannathan,"Biographies, Diaries & True Accounts",True Accounts,₹550.00,4.7
An Uncommon Love: The Early Life of Sudha and Narayana Murthy,Chitra Banerjee Divakaruni,"Biographies, Diaries & True Accounts",True Accounts,₹493.05,4.5
Conundrum,Chandrachur Ghose & Anuj Dhar,"Biographies, Diaries & True Accounts",True Accounts,₹597.00,4.8
One Small Mistake: An addictive and heart racing new thriller,Dandy Smith,"Biographies, Diaries & True Accounts",True Accounts,₹260.76,4.3
அக்னி-ஸ்ரீ(பாகம்-2): Agni-Sree(Tamil Edition) (அக்னி-ஸ்ரீ(பாகம்-1)),ப்ரியா  ஜெகன்நாதன்,"Biographies, Diaries & True Accounts",True Accounts,₹600.00,4.6
The Choice : A true story of hope,Edith Eger,"Biographies, Diaries & True Accounts",True Accounts,₹407.00,4.7
12 years a slave : A true story (Fingerprint),Solomon Northup,"Biographies, Diaries & True Accounts",True Accounts,₹137.00,4.5
Dongri to Dubai: Six Decades of the Mumbai Mafia,S. Hussain Zaidi,"Biographies, Diaries & True Accounts",True Accounts,₹350.00,4.4
Man-eaters of Kumaon,Jim Corbett,"Biographies, Diaries & True Accounts",True Accounts,₹137.00,4.6
"Dying To Be Me : My Journey from Cancer: My Journey from Cancer, to Near Death, to True Healing",Anita Moorjani,"Biographies, Diaries & True Accounts",True Accounts,₹248.00,4.5
ORU POLICE SURGEONTE ORMAKURIPPUKAL [ ഒരു പോലീസ് സർജൻ്റെ ഓർമ്മക്കുറിപ്പുകൾ ] [ 13th Edition : September 2019 ],Dr.B.UMADATHAN,"Biographies, Diaries & True Accounts",True Accounts,₹420.00,4.5
#Tatastories : 40 Timeless Tales to Inspire You,Harish Bhat,"Biographies, Diaries & True Accounts",True Accounts,₹389.00,4.7
The 7 Habits of Highly Effective People: Infographics Edition: Powerful Lessons in Personal Change,Stephen R. Covey,Business & Economics,Analysis & Strategy,₹136.78,4.5
The Psychology of Money,Morgan Housel,Business & Economics,Analysis & Strategy,₹275.00,4.6
Breakout Trading Made Easy: Maximize Your Profits with Simple Price Action Strategies,Sunil Gurjar,Business & Economics,Analysis & Strategy,₹299.00,4.8
"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",Morgan Housel,Business & Economics,Analysis & Strategy,₹668.00,4.6
A Beginner's Guide to the Stock Market,Matthew R. Kratter,Business & Economics,Analysis & Strategy,₹209.00,4.2
Rich Dad Poor Dad: 25th Anniversary Edit,Robert T. Kiyosaki,Business & Economics,Analysis & Strategy,₹399.00,4.5
How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,Business & Economics,Analysis & Strategy,₹844.00,4.4
The 5 AM Club,Robin Sharma,Business & Economics,Analysis & Strategy,₹240.00,4.5
"Thinking, Fast & Slow (L)",Daniel Kahneman,Business & Economics,Analysis & Strategy,₹464.00,4.5
Zero to One (L),Peter Thiel,Business & Economics,Analysis & Strategy,₹385.00,4.5
The Richest Man In Babylon - Fingerprint!,George S. Clason,Business & Economics,Analysis & Strategy,₹99.00,4.5
The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,Business & Economics,Analysis & Strategy,₹581.00,4.5
"Deep Work: Rules for Focused Success in a Distracted World [Paperback] Newport, Cal",Cal Newport,Business & Economics,Analysis & Strategy,₹271.00,4.5
Feel-Good Productivity: How to Do More of What Matters to You,Ali Abdaal,Business & Economics,Analysis & Strategy,₹957.00,4.5
"Communication Book, The",Mikael Krogerus,Business & Economics,Analysis & Strategy,₹198.00,4.2
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,Business & Economics,Analysis & Strategy,₹291.00,4.6
"Thinking, Fast and Slow",Daniel Kahneman,Business & Economics,Analysis & Strategy,₹957.00,4.5
The Psychology of Money – Deluxe Edition,Morgan Housel,Business & Economics,Analysis & Strategy,₹399.00,4.6
Make You Bed,William H. McRaven,Business & Economics,Analysis & Strategy,₹209.00,4.5
The IndiGo Story: Inside the Upstart that Redefined Indian Aviation,Shelley Vishwajeet,Business & Economics,Analysis & Strategy,₹383.25,4.0
